ID,AGE,SEX,EDU,MAR,CRE,BILL_1,BILL_2,BILL_3,STA_1,STA_2,STA_3,AMT_1,AMT_2,AMT_3,PAY
12902,33,Female,HighSchool,single,18486,33,150,216,delay,duly,duly,56,127,0,Y
12903,25,Female,College,single,25596,18129,10892,9438,duly,duly,duly,498,369,1067,Y
12904,46,Male,Graduate,married,25596,115,6812,5749,duly,duly,duly,3297,1682,426,Y
12905,21,Female,College,single,711,611,706,1037,delay,delay,duly,139,11,172,N
12906,33,Female,College,married,14931,11475,12014,12450,duly,delay,delay,498,462,924,Y
12907,37,Female,Graduate,single,10665,78,0,0,duly,,,0,0,0,N
12908,34,Male,College,single,9954,6910,6993,7298,delay,delay,duly,302,284,297,Y
12909,33,Male,College,married,17064,16165,15222,14253,duly,duly,duly,547,480,498,Y
12910,32,Female,College,single,14931,3219,3715,4256,duly,duly,duly,284,356,338,Y
12911,42,Female,College,married,35550,35331,31305,30054,duly,duly,duly,1366,1493,1031,N
12912,43,Female,College,married,30573,714,1021,1053,duly,duly,duly,926,84,1015,Y
12913,24,Male,Graduate,single,3555,2183,2315,2440,duly,delay,delay,178,114,57,N
12914,46,Female,HighSchool,married,1422,611,664,753,delay,delay,delay,43,89,0,Y
12915,51,Female,HighSchool,single,7821,7887,7158,6646,duly,duly,duly,307,284,356,Y
12916,27,Male,College,married,10665,8477,8900,9375,duly,duly,duly,298,248,435,Y
12917,24,Female,Graduate,single,9243,5792,6433,6349,duly,delay,duly,700,107,207,Y
12918,50,Female,Graduate,single,22752,97,527,730,duly,duly,duly,114,439,130,Y
12919,27,Female,Graduate,single,12798,628,491,660,duly,duly,duly,584,338,900,Y
12920,49,Female,College,married,22041,758,668,142,,,,550,524,16,Y
12921,24,Female,Graduate,single,2844,680,0,0,duly,,,0,0,0,Y
12922,33,Female,HighSchool,single,19908,155,168,153,duly,duly,duly,156,169,699,Y
12923,28,Female,Graduate,single,12087,4144,4473,4781,duly,duly,duly,272,249,213,Y
12924,31,Female,Graduate,married,24885,431,1864,1091,,duly,duly,1000,1013,492,Y
12925,48,Male,Graduate,married,15642,15070,13188,11894,delay,duly,duly,676,409,409,N
12926,29,Female,Graduate,single,10665,6842,5126,4430,duly,delay,duly,267,284,267,N
12927,28,Female,Graduate,single,4266,3323,3414,3558,delay,duly,duly,75,142,178,Y
12928,23,Male,College,single,3555,2317,1026,372,delay,duly,duly,107,71,71,N
12929,28,Female,Graduate,single,12798,1499,946,255,duly,duly,duly,249,249,20,Y
12930,31,Female,College,single,12798,654,253,88,duly,duly,duly,391,118,183,Y
12931,25,Female,Graduate,single,27729,5803,4370,3764,duly,duly,duly,285,146,149,Y
12932,29,Male,Graduate,single,4977,593,607,104,duly,duly,delay,675,142,71,Y
12933,54,Female,College,married,8532,6267,6013,5672,duly,duly,duly,218,201,209,Y
12934,53,Female,HighSchool,single,9954,4890,4332,3869,duly,duly,duly,216,164,179,Y
12935,27,Female,Graduate,married,14220,0,13,0,,,,0,13,0,Y
12936,38,Female,College,married,14931,42,0,357,,,,28,173,185,Y
12937,31,Female,HighSchool,married,9243,2366,202,6386,duly,duly,duly,383,4039,235,N
12938,37,Female,Graduate,single,1422,370,71,0,duly,duly,,36,71,0,N
12939,37,Female,HighSchool,married,16353,14871,10175,10204,duly,duly,duly,466,382,380,Y
12940,44,Female,College,married,3555,3110,2064,1816,duly,duly,duly,285,213,211,Y
12941,40,Female,HighSchool,single,2133,356,7,192,duly,duly,delay,249,7,188,Y
12942,38,Male,College,married,25596,0,89,89,delay,,delay,0,89,0,N
12943,35,Male,Graduate,married,10665,11580,10086,5599,delay,duly,duly,476,331,124,N
12944,38,Male,College,married,15642,10118,8971,8315,duly,duly,duly,436,333,326,Y
12945,31,Female,College,single,16353,1179,1004,1012,delay,duly,delay,215,285,139,Y
12946,33,Male,College,married,2133,3136,1981,1853,duly,duly,duly,104,86,33,N
12947,29,Female,College,married,14220,5656,6008,6451,duly,duly,duly,284,356,356,Y
12948,26,Female,College,single,9243,9302,9004,4380,duly,duly,duly,349,3065,179,N
12949,34,Female,College,single,4266,4266,3868,2043,duly,duly,duly,187,75,83,Y
12950,23,Male,College,single,711,674,655,0,duly,duly,,92,36,0,Y
12951,36,Male,HighSchool,single,2133,2145,0,0,duly,,,63,0,0,N
12952,29,Male,Graduate,single,10665,390,694,766,duly,duly,duly,178,72,57,Y
12953,36,Male,College,single,12798,7,70,84,duly,duly,duly,7,129,75,N
12954,33,Male,HighSchool,single,15642,5323,4748,3025,duly,duly,duly,2311,1244,711,Y
12955,40,Female,HighSchool,married,11376,6553,6317,6082,duly,duly,duly,239,212,231,Y
12956,22,Female,College,single,4977,4385,4137,3261,duly,duly,duly,150,142,142,Y
12957,24,Male,College,single,3555,416,540,575,duly,duly,duly,99,36,32,Y
12958,51,Female,College,married,1422,1027,990,886,delay,duly,duly,45,94,27,Y
12959,42,Female,College,single,11376,8830,6942,7157,delay,duly,duly,156,263,274,N
12960,42,Female,College,married,19908,18143,14710,10981,duly,duly,duly,853,493,484,Y
12961,39,Female,College,married,3555,1187,1480,2117,delay,delay,delay,178,356,356,N
12962,62,Female,Graduate,single,19908,178,178,178,delay,delay,delay,0,0,0,N
12963,34,Male,Graduate,single,2133,1608,1744,1738,delay,delay,delay,155,32,74,N
12964,28,Female,College,single,12087,12241,12721,12495,duly,duly,duly,569,498,604,Y
12965,29,Female,HighSchool,single,21330,994,134,43,,,,1131,14,35,N
12966,32,Male,College,married,25596,164,2381,841,duly,duly,duly,1309,60,296,Y
12967,31,Female,Graduate,single,35550,86,63,54,duly,duly,duly,63,45,143,Y
12968,35,Female,HighSchool,married,2133,1893,1960,2057,delay,delay,delay,64,107,92,N
12969,35,Female,College,married,3555,3546,2301,1377,delay,duly,duly,71,89,71,Y
12970,47,Female,HighSchool,married,3555,1582,744,1031,duly,duly,duly,213,178,172,Y
12971,51,Female,College,single,22041,4,8,0,,,,0,8,21,Y
12972,39,Female,Graduate,single,21330,6304,6587,7022,duly,duly,delay,338,462,142,Y
12973,45,Female,HighSchool,single,12798,5506,5230,4777,duly,delay,duly,341,89,197,Y
12974,37,Male,College,single,3555,3596,2501,1407,duly,duly,duly,152,50,49,Y
12975,24,Female,College,married,7110,4758,4132,3569,duly,duly,duly,203,139,124,Y
12976,36,Female,Graduate,married,18486,639,263,385,duly,duly,duly,115,439,86,Y
12977,37,Female,Others,married,28440,562,466,606,,,,75,825,792,Y
12978,53,Male,Graduate,married,27018,26,38,26,,,,26,26,26,Y
12979,55,Female,Graduate,married,12798,0,0,0,delay,,,0,0,0,Y
12980,32,Female,College,single,3555,2880,2276,2033,duly,delay,duly,207,71,82,Y
12981,31,Female,Graduate,single,14220,256,43,51,duly,duly,duly,178,51,0,Y
12982,43,Male,College,single,7110,705,947,1874,duly,duly,duly,463,711,301,Y
12983,25,Male,Graduate,single,9954,6612,6890,6304,duly,duly,duly,295,222,245,Y
12984,30,Female,Graduate,single,25596,1487,378,243,duly,duly,,316,259,471,Y
12985,54,Female,HighSchool,married,2133,1296,1429,1487,duly,duly,delay,104,90,27,Y
12986,30,Male,Graduate,single,4977,44,44,55,delay,delay,duly,30,15,40,Y
12987,26,Female,HighSchool,single,11376,211,158,0,duly,duly,,75,0,3466,Y
12988,38,Male,College,married,7821,6860,6660,6973,delay,delay,delay,172,402,142,N
12989,41,Male,Graduate,married,19908,2465,3102,637,,,duly,3322,1412,653,Y
12990,24,Male,College,single,2133,1977,2032,2070,duly,duly,duly,126,82,86,Y
12991,27,Female,Graduate,single,12798,8935,9172,9188,duly,duly,duly,391,356,356,Y
12992,51,Male,HighSchool,married,7110,3264,4709,2638,duly,duly,duly,5512,142,178,Y
12993,30,Female,College,single,28440,335,194,62,,,,549,36,256,N
12994,31,Female,College,single,7110,2368,2610,2712,duly,duly,duly,195,101,100,Y
12995,34,Male,HighSchool,married,3555,1145,852,36,duly,delay,duly,132,0,0,N
12996,27,Male,College,single,11376,136,174,204,,,,156,164,217,Y
12997,31,Female,Graduate,single,44082,40219,33720,35397,duly,duly,duly,1529,1209,10161,Y
12998,41,Female,College,others,12798,9649,6651,4435,duly,duly,duly,351,183,152,Y
12999,28,Female,Graduate,single,10665,2904,3035,3257,duly,duly,duly,178,89,184,Y
13000,61,Female,College,married,5688,5263,4451,3035,duly,duly,duly,196,214,178,Y
13001,24,Male,College,single,1422,1146,1306,1384,delay,delay,delay,57,183,0,N
13002,34,Male,College,single,1422,1358,1407,1390,delay,delay,duly,124,82,268,N
13003,29,Male,College,single,18486,368,0,420,delay,delay,delay,1,213,991,N
13004,46,Male,Graduate,single,3555,3515,3539,2130,duly,duly,duly,160,144,108,Y
13005,30,Female,College,married,3555,53,0,0,duly,,,0,0,0,N
13006,22,Female,College,single,1422,470,567,695,delay,delay,duly,103,32,89,N
13007,35,Female,Graduate,married,12798,7554,7837,8185,duly,duly,duly,338,309,320,Y
13008,29,Male,College,married,22752,2921,936,817,duly,duly,duly,338,131,74,Y
13009,48,Male,College,single,3555,1642,1425,1291,duly,duly,duly,106,65,47,Y
13010,49,Female,College,married,3555,3439,2472,1240,duly,duly,duly,168,45,76,Y
13011,27,Female,Graduate,single,14220,969,749,739,duly,duly,duly,812,681,677,Y
13012,33,Female,Graduate,single,6399,320,107,213,duly,duly,duly,213,213,213,Y
13013,30,Male,College,single,711,598,675,705,duly,duly,delay,87,84,14,N
13014,42,Female,Graduate,married,14220,1700,1821,1897,duly,duly,duly,111,78,71,Y
13015,26,Male,College,single,711,520,637,206,duly,duly,duly,142,36,0,N
13016,33,Male,College,single,27729,2183,2469,2717,duly,duly,duly,155,680,747,Y
13017,43,Male,HighSchool,single,1422,1168,1313,1399,duly,duly,duly,92,74,50,N
13018,35,Female,College,married,7110,1033,1462,1509,duly,duly,duly,145,1884,1501,Y
13019,34,Female,HighSchool,single,9954,11,96,20,duly,duly,duly,91,5,53,Y
13020,39,Female,College,married,13509,12856,8894,6181,duly,duly,duly,498,3384,267,N
13021,27,Male,Graduate,single,11376,424,255,1174,duly,duly,duly,159,1127,336,Y
13022,31,Female,College,single,3555,0,0,0,delay,,,0,0,0,Y
13023,44,Male,College,single,1422,644,431,260,duly,duly,duly,82,40,9,Y
13024,35,Female,Graduate,married,18486,0,0,184,,,,0,0,184,Y
13025,49,Female,College,married,35550,227,627,252,,duly,duly,133,597,363,Y
13026,34,Female,College,married,7821,1341,1462,1536,duly,duly,duly,92,57,51,Y
13027,25,Male,College,single,3555,3511,3484,3493,duly,duly,duly,194,151,124,Y
13028,29,Female,College,single,22752,6534,7072,7379,delay,duly,delay,124,537,112,N
13029,45,Male,HighSchool,married,10665,26,329,106,,,,311,88,91,Y
13030,22,Female,College,single,1422,1437,1545,1371,duly,duly,duly,100,169,109,Y
13031,27,Female,College,single,12798,1929,1514,1127,duly,duly,duly,605,806,640,Y
13032,46,Female,College,married,16353,0,0,0,,,,0,0,3,Y
13033,25,Male,College,single,14220,8321,2777,1224,delay,duly,duly,178,142,782,Y
13034,46,Male,Graduate,married,22752,1087,4767,2636,duly,duly,duly,3324,97,2417,Y
13035,36,Male,Graduate,married,25596,2110,2498,3093,duly,duly,duly,213,284,356,Y
13036,36,Female,Graduate,married,27018,856,2195,4835,,duly,delay,1033,5519,1154,N
13037,39,Female,College,single,23463,10542,8665,7140,duly,duly,duly,344,275,265,Y
13038,66,Male,HighSchool,single,14931,12308,9897,10118,duly,duly,duly,461,377,367,Y
13039,58,Female,HighSchool,married,8532,79,0,24,delay,,,79,0,113,N
13040,25,Male,College,single,2133,546,667,706,duly,duly,duly,96,39,43,Y
13041,32,Male,College,single,9243,7864,7289,6819,duly,delay,duly,563,124,256,N
13042,42,Male,College,married,25596,0,0,0,delay,,,0,0,0,N
13043,59,Female,HighSchool,married,2133,2160,2260,2126,duly,duly,duly,247,87,91,Y
13044,43,Female,College,married,35550,3149,1845,829,duly,duly,duly,1145,845,846,Y
13045,46,Male,College,married,18486,5941,6173,6359,delay,delay,delay,295,238,249,N
13046,34,Male,Graduate,single,10665,4159,4060,4199,duly,duly,duly,893,463,126,Y
13047,33,Male,Graduate,single,7821,7918,4312,6035,duly,duly,duly,242,156,178,Y
13048,31,Male,Graduate,single,5688,882,1116,972,duly,duly,duly,855,498,140,Y
13049,45,Male,Graduate,married,8532,8392,8365,8529,duly,duly,duly,405,391,356,Y
13050,29,Female,College,others,5688,739,496,536,duly,delay,duly,510,577,457,Y
13051,53,Male,College,married,9243,8359,7513,6841,delay,delay,duly,609,320,284,N
13052,29,Female,Graduate,single,3555,1305,1424,155,duly,duly,duly,252,507,18,Y
13053,48,Female,Graduate,single,14931,0,17,59,delay,,duly,0,47,0,N
13054,24,Female,Graduate,single,3555,3181,3105,2641,delay,delay,duly,129,106,117,N
13055,44,Female,HighSchool,married,3555,3425,2499,1637,duly,duly,duly,122,53,1010,Y
13056,35,Female,Graduate,married,11376,0,226,0,delay,duly,,226,0,299,Y
13057,35,Female,Graduate,single,14220,16,269,372,,,,125,450,434,Y
13058,30,Female,College,married,34839,1784,1475,2167,duly,duly,duly,144,39,2414,Y
13059,35,Female,Graduate,single,11376,778,1330,454,duly,duly,duly,1073,464,798,Y
13060,30,Male,Graduate,single,17775,0,25,12,delay,,duly,0,30,7,Y
13061,29,Female,Graduate,married,29862,211,314,216,,duly,duly,174,309,167,Y
13062,41,Female,College,married,3555,1112,1189,1073,delay,delay,delay,60,36,40,Y
13063,43,Female,College,married,15642,0,0,0,delay,,,0,0,0,N
13064,36,Female,Graduate,married,21330,2081,1751,913,duly,duly,duly,142,162,391,Y
13065,44,Male,HighSchool,married,2133,1353,1580,1640,delay,delay,duly,213,53,114,N
13066,27,Male,College,single,3555,4953,3401,3442,duly,duly,duly,222,142,145,Y
13067,32,Male,Graduate,married,25596,294,438,254,duly,duly,duly,338,410,254,Y
13068,24,Female,College,single,7110,4318,4578,5148,duly,duly,delay,213,409,142,Y
13069,41,Female,HighSchool,married,21330,36,65,2,delay,duly,,61,41,2,Y
13070,31,Female,Graduate,single,24885,22671,19105,13261,duly,duly,duly,964,624,480,Y
13071,37,Male,College,single,2133,169,169,169,delay,delay,delay,0,0,0,N
13072,29,Female,Graduate,single,30573,1237,1248,671,duly,duly,duly,658,9,1512,Y
13073,45,Male,College,married,4266,496,702,826,duly,duly,duly,111,78,71,Y
13074,31,Female,Graduate,single,9954,313,407,544,duly,duly,duly,92,75,75,Y
13075,31,Female,College,married,3555,964,752,112,delay,delay,duly,0,1,0,N
13076,25,Female,Graduate,single,3555,3131,3232,2851,duly,duly,duly,249,124,191,N
13077,45,Female,HighSchool,married,5688,865,95,0,,,,1648,0,0,Y
13078,25,Female,Graduate,single,5688,269,209,446,,,,198,446,224,Y
13079,44,Male,Graduate,married,19197,18510,19569,19978,delay,delay,delay,1282,903,0,Y
13080,45,Female,College,married,4266,2114,3137,1981,duly,duly,duly,2275,213,427,Y
13081,35,Female,Graduate,married,25596,378,0,10,duly,,,0,5,5,Y
13082,29,Male,Graduate,married,34839,8,57,8,duly,duly,duly,53,8,4,N
13083,29,Female,College,single,12798,5445,5594,4554,delay,duly,delay,110,569,71,Y
13084,49,Male,College,single,2133,111,28,61,duly,duly,duly,66,28,47,Y
13085,26,Female,College,single,5688,5291,5097,4972,duly,delay,duly,324,96,203,Y
13086,34,Female,College,married,14220,0,0,0,,,,0,0,0,N
13087,47,Male,College,single,1422,1097,1212,1344,duly,delay,duly,103,71,102,Y
13088,44,Female,HighSchool,married,16353,283,184,102,duly,duly,duly,366,103,156,Y
13089,40,Female,Graduate,married,20619,39,39,39,duly,duly,duly,39,39,20,Y
13090,29,Female,Graduate,single,14220,4453,6064,2162,duly,duly,delay,667,716,632,Y
13091,24,Female,Graduate,single,4266,4241,4237,4175,duly,duly,duly,195,162,149,Y
13092,41,Male,Graduate,married,12087,3765,2822,2382,duly,duly,duly,535,357,575,Y
13093,52,Male,HighSchool,married,3555,2629,2858,2921,delay,delay,delay,142,145,89,Y
13094,33,Female,Graduate,married,21330,0,0,0,delay,,,0,0,0,Y
13095,21,Female,College,single,1422,1121,954,1076,delay,delay,duly,47,81,102,Y
13096,54,Female,College,others,2133,1890,1963,916,duly,duly,duly,132,67,80,Y
13097,33,Male,Graduate,single,24885,3660,2899,2320,duly,duly,duly,132,94,102,Y
13098,56,Female,College,married,5688,25,42,58,delay,duly,duly,25,56,230,Y
13099,32,Female,College,single,12798,0,70,31,,,,70,0,31,Y
13100,35,Male,College,single,2133,1600,1764,1797,duly,delay,delay,181,69,107,N
13101,41,Female,HighSchool,married,12798,6974,7106,7231,delay,delay,duly,358,128,266,N
13102,33,Male,Graduate,single,4977,4596,4605,536,duly,duly,duly,174,112,5,Y
13103,23,Female,Graduate,single,1422,1180,1190,1160,duly,duly,duly,145,92,89,Y
13104,28,Male,Graduate,single,14220,3086,3827,4276,duly,duly,delay,377,453,97,Y
13105,33,Female,College,married,3555,3538,4116,1303,duly,duly,duly,141,122,161,Y
13106,39,Female,College,married,3555,1676,1784,1814,delay,delay,duly,92,33,73,Y
13107,38,Male,HighSchool,married,11376,1729,1449,584,duly,duly,duly,251,231,0,Y
13108,40,Female,Graduate,married,14220,-4,-4,-4,,,,0,0,102,Y
13109,29,Female,HighSchool,married,20619,11659,12021,11607,duly,duly,duly,611,427,416,Y
13110,26,Female,Graduate,single,24174,5853,11204,5133,duly,duly,duly,4116,120,816,Y
13111,36,Male,College,single,21330,1189,973,761,duly,duly,duly,716,22,772,Y
13112,34,Female,College,married,9954,8793,7318,7386,duly,delay,duly,398,302,292,Y
13113,36,Female,College,married,5688,1514,1352,580,duly,duly,duly,102,44,107,Y
13114,43,Female,Graduate,married,32706,1046,987,856,,,,925,1312,1998,Y
13115,25,Female,College,married,3555,3671,3580,2124,delay,delay,duly,90,43,76,Y
13116,29,Female,Graduate,single,14220,279,1230,288,duly,duly,duly,1027,284,0,Y
13117,29,Male,Graduate,married,9243,4931,4584,3358,duly,duly,duly,213,284,142,Y
13118,35,Male,College,single,3555,3438,3460,1858,duly,duly,duly,924,112,71,N
13119,50,Female,Graduate,married,17064,18,18,0,,,,18,0,0,Y
13120,28,Female,Graduate,single,14931,364,396,431,duly,duly,duly,285,362,544,Y
13121,39,Male,Graduate,married,35550,0,0,0,delay,,,0,0,0,Y
13122,43,Female,HighSchool,single,711,125,481,149,duly,duly,,278,293,452,Y
13123,40,Male,HighSchool,single,1422,0,0,0,delay,,,0,0,0,Y
13124,28,Female,Graduate,single,25596,10780,10586,10165,duly,duly,duly,418,357,3734,Y
13125,29,Female,College,single,3555,3564,3582,3343,duly,duly,duly,128,121,121,Y
13126,24,Female,College,single,8532,835,658,294,duly,duly,duly,85,36,67,Y
13127,41,Female,College,married,2133,1875,2048,1703,duly,duly,duly,142,89,53,Y
13128,31,Male,Graduate,single,14931,55,83,76,delay,duly,duly,69,28,770,Y
13129,34,Male,Graduate,married,19908,18697,21555,16480,duly,duly,duly,13758,5688,636,Y
13130,34,Male,College,married,10665,6612,6897,3555,duly,duly,duly,142,142,0,Y
13131,33,Female,Graduate,single,4266,44,2253,4021,delay,duly,duly,143,2088,249,Y
13132,28,Female,Graduate,single,3555,28,1425,2894,duly,duly,duly,42,1458,345,N
13133,38,Female,Graduate,single,14220,14,0,17,duly,,duly,0,8,21,Y
13134,32,Female,Graduate,single,16353,1034,73,368,duly,duly,duly,1028,214,298,Y
13135,33,Female,College,married,22752,22042,15963,16034,duly,duly,duly,749,338,857,Y
13136,51,Male,College,married,1422,1047,1121,1333,duly,duly,duly,98,142,178,Y
13137,41,Male,Graduate,married,14220,48,193,78,duly,duly,duly,194,28,178,Y
13138,32,Female,College,married,3555,28,28,47,duly,duly,delay,28,47,28,N
13139,34,Female,College,married,3555,3320,3365,1418,duly,delay,duly,501,32,107,Y
13140,26,Male,HighSchool,single,4977,4755,4444,3454,duly,delay,duly,210,143,142,N
13141,42,Female,College,single,2133,89,44,28,duly,delay,duly,59,28,14,Y
13142,26,Male,Graduate,single,4977,1912,1268,886,duly,duly,duly,812,1147,415,Y
13143,30,Male,Graduate,single,35550,13995,30669,28703,duly,duly,duly,12088,1138,928,Y
13144,43,Female,College,married,16353,2970,3130,3193,duly,duly,duly,166,127,142,Y
13145,42,Female,HighSchool,single,6399,6542,5003,3487,duly,duly,duly,345,162,168,Y
13146,49,Male,College,married,35550,138,479,6642,duly,duly,duly,143,3754,180,Y
13147,43,Male,College,married,11376,5046,5493,5084,duly,duly,duly,320,498,320,Y
13148,36,Female,College,single,5688,1894,3755,3872,duly,duly,duly,1222,178,274,Y
13149,43,Male,College,married,35550,723,1098,844,duly,duly,duly,232,557,1807,Y
13150,27,Female,College,married,3555,42,42,28,delay,duly,duly,14,28,14,N
13151,48,Male,College,married,27018,990,1273,1241,duly,duly,duly,855,1000,1761,Y
13152,30,Female,College,single,4977,2472,3634,3013,duly,delay,duly,1780,142,142,Y
13153,38,Female,Graduate,married,18486,0,0,0,,,,0,0,0,Y
13154,55,Male,Graduate,married,24885,531,1857,722,duly,duly,duly,876,1610,561,Y
13155,41,Female,College,others,9954,1459,1493,1166,duly,duly,duly,178,114,192,N
13156,38,Male,Graduate,married,14931,-1,124,34,delay,duly,duly,62,28,52,N
13157,32,Male,College,single,5688,3670,3252,3014,duly,duly,duly,126,109,106,Y
13158,39,Female,HighSchool,married,8532,4904,5150,5428,delay,delay,delay,121,309,217,Y
13159,40,Male,HighSchool,single,3555,5197,2338,1400,duly,duly,duly,192,274,107,Y
13160,58,Male,College,single,3555,3669,2067,633,delay,delay,delay,21,21,64,N
13161,29,Female,Graduate,single,9243,6,6,-2,delay,delay,delay,0,0,0,Y
13162,29,Male,HighSchool,married,1422,1098,1253,1599,duly,duly,duly,119,111,71,Y
13163,31,Female,College,married,17775,3040,2029,5402,duly,duly,duly,249,2272,167,Y
13164,37,Male,Graduate,single,9243,6391,6410,2102,duly,duly,duly,299,186,77,Y
13165,45,Female,HighSchool,single,4266,133,133,133,duly,duly,duly,133,133,133,N
13166,37,Male,Graduate,single,9954,2414,4232,3682,duly,duly,duly,2398,138,139,N
13167,52,Female,Graduate,single,44082,2260,6463,4639,duly,duly,duly,1763,8217,3916,Y
13168,34,Female,College,others,4266,2153,2002,20,delay,duly,,2193,0,64,Y
13169,23,Female,College,single,2133,1181,1337,1412,delay,delay,delay,127,68,36,N
13170,54,Female,Graduate,married,31995,89,0,0,,,,0,0,0,Y
13171,27,Female,Graduate,married,14220,13977,12201,10492,delay,delay,duly,644,376,375,N
13172,22,Female,College,single,1422,1058,966,752,duly,duly,duly,95,85,41,Y
13173,23,Female,College,single,5688,1661,1735,1799,delay,delay,delay,96,75,32,Y
13174,31,Female,HighSchool,single,29151,0,0,140,,,,0,0,184,Y
13175,28,Male,College,married,12798,10647,11448,11893,duly,duly,delay,498,626,704,Y
13176,56,Male,College,married,5688,4555,3719,3295,duly,duly,duly,183,135,125,Y
13177,29,Male,College,single,4977,1259,1429,1617,duly,duly,delay,107,117,60,N
13178,36,Male,College,married,17064,16325,17267,16121,duly,delay,duly,1401,292,604,Y
13179,32,Male,College,single,3555,3288,3139,3166,delay,delay,duly,0,45,94,Y
13180,39,Male,College,married,6399,6116,5014,4115,duly,duly,duly,208,151,324,N
13181,32,Female,HighSchool,married,14220,9455,9899,10415,duly,duly,duly,400,414,409,N
13182,53,Female,Graduate,others,24885,1555,352,1422,delay,,,480,1321,244,Y
13183,39,Male,Graduate,married,4977,4546,4548,3355,duly,duly,duly,399,610,166,Y
13184,32,Female,College,single,31995,1143,1071,1199,duly,duly,duly,219,211,36,Y
13185,26,Female,Graduate,single,25596,-14,107,0,delay,,,7,107,0,N
13186,33,Female,College,married,20619,8097,7392,5710,duly,duly,duly,274,249,175,Y
13187,28,Male,Others,single,7110,36,0,0,,,,0,0,0,Y
13188,45,Male,Graduate,single,16353,2605,524,1388,,,,904,1500,1690,Y
13189,27,Male,Graduate,single,6399,178,279,44,duly,duly,duly,389,43,51,N
13190,39,Male,College,married,27018,-553,-669,-669,,,,327,0,284,Y
13191,45,Female,HighSchool,married,3555,3425,2340,1121,duly,duly,duly,174,72,78,Y
13192,25,Male,Graduate,single,2844,36,91,36,duly,duly,duly,73,0,18,N
13193,31,Female,Graduate,single,14220,159,214,273,delay,,duly,117,365,147,Y
13194,37,Female,College,married,35550,4217,4665,4459,duly,duly,duly,533,266,184,Y
13195,48,Female,College,married,17064,0,37,39,,,,38,34,69,N
13196,42,Male,HighSchool,single,17064,13760,10808,8912,duly,duly,duly,5449,341,405,Y
13197,58,Female,Graduate,married,35550,1208,1681,1136,delay,duly,duly,2586,513,3750,N
13198,31,Male,HighSchool,married,3555,66,28,28,duly,duly,duly,28,14,28,N
13199,44,Male,College,single,711,517,326,135,delay,delay,duly,36,0,0,Y
13200,23,Female,College,single,3555,1584,1748,1872,delay,delay,duly,114,68,89,N
13201,27,Female,College,single,4977,2547,2631,2933,delay,delay,duly,142,140,345,N
13202,33,Male,College,single,1422,164,1421,1419,duly,duly,duly,731,57,67,Y
13203,41,Male,Graduate,single,11376,28,14,39,duly,duly,duly,28,24,18,N
13204,25,Female,College,married,6399,6277,5474,4954,duly,duly,duly,256,213,199,N
13205,56,Male,College,single,1422,1181,1327,904,duly,delay,delay,142,53,71,Y
13206,36,Female,Graduate,married,9954,143,106,57,duly,,duly,0,106,0,Y
13207,39,Female,HighSchool,married,22752,1591,588,790,duly,duly,duly,1778,565,747,Y
13208,44,Male,College,married,17064,14232,14216,13241,duly,duly,duly,622,498,533,Y
13209,41,Female,Graduate,married,14220,2225,2172,1820,duly,duly,duly,356,249,284,Y
13210,53,Female,HighSchool,single,22752,16688,18749,12972,duly,duly,duly,10228,728,1067,Y
13211,42,Female,Graduate,married,24885,231,1017,201,delay,duly,duly,961,125,240,Y
13212,32,Female,College,single,5688,3835,5025,4741,duly,duly,duly,711,537,356,Y
13213,37,Female,College,single,8532,31,0,740,,,,0,11,773,Y
13214,51,Female,College,married,19908,211,0,0,,,,123,0,61,Y
13215,38,Male,Graduate,single,35550,0,287,0,,,,0,287,0,Y
13216,27,Male,College,married,11376,7032,3458,0,duly,duly,,297,220,0,N
13217,25,Female,College,married,7821,2113,1765,1388,delay,duly,duly,103,83,47,N
13218,34,Female,College,single,6399,2107,981,1041,duly,duly,duly,125,89,71,Y
13219,30,Female,Graduate,single,22752,200,427,582,duly,duly,duly,142,107,71,Y
13220,31,Male,HighSchool,married,6399,4869,4011,3660,duly,duly,duly,285,320,284,Y
13221,29,Female,Graduate,single,5688,95,23,97,,delay,delay,11,43,0,Y
13222,50,Male,Graduate,single,4977,3236,2279,1889,duly,duly,duly,125,78,63,Y
13223,25,Female,Graduate,single,10665,10638,10389,2140,duly,duly,duly,297,2593,37,Y
13224,27,Male,College,married,8532,7720,7461,8167,delay,delay,delay,0,533,0,N
13225,29,Male,College,single,3555,160,0,0,duly,,,89,0,0,N
13226,42,Female,HighSchool,married,2844,2855,2707,2647,duly,duly,duly,116,103,125,N
13227,26,Female,College,single,7110,198,274,212,duly,duly,duly,298,74,125,Y
13228,32,Male,Graduate,single,23463,581,0,0,duly,,,0,0,0,N
13229,41,Male,College,married,3555,3537,3550,2098,duly,duly,duly,135,91,76,N
13230,36,Female,College,single,14220,6675,6269,5915,duly,duly,duly,306,201,206,Y
13231,45,Male,College,married,16353,2980,3197,3357,duly,duly,duly,160,160,142,Y
13232,25,Female,College,single,4977,4855,5062,4842,delay,delay,delay,231,98,183,N
13233,30,Female,HighSchool,single,12798,6972,4226,2623,duly,duly,duly,302,86,53,Y
13234,25,Female,College,single,2133,1045,1209,1174,duly,duly,duly,101,210,107,Y
13235,33,Female,College,single,12087,-13,-13,-13,delay,,,0,0,0,Y
