ID,AGE,SEX,EDU,MAR,CRE,BILL_1,BILL_2,BILL_3,STA_1,STA_2,STA_3,AMT_1,AMT_2,AMT_3,PAY
27515,51,Male,Graduate,married,320000.0,1834.0,556.0,1622.0,duly,duly,duly,556.0,1622.0,7762.0,Y
27516,59,Male,HighSchool,married,140000.0,2859.0,3447.0,0.0,duly,duly,duly,3447.0,0.0,2061.0,Y
27517,55,Male,College,married,20000.0,15793.0,16823.0,17848.0,duly,duly,duly,1300.0,1302.0,1320.0,Y
27518,53,Male,HighSchool,married,70000.0,712.0,712.0,862.0,duly,duly,duly,712.0,862.0,712.0,Y
27519,67,Male,College,single,240000.0,542827.0,508581.0,471796.0,duly,duly,duly,20225.0,17389.0,80167.0,Y
27520,52,Male,College,married,460000.0,177520.0,174746.0,168279.0,duly,duly,duly,8000.0,9000.0,8154.0,Y
27521,56,Male,Graduate,single,80000.0,89088.0,83558.0,84848.0,duly,duly,duly,3400.0,2983.0,1501.0,N
27522,56,Male,College,single,20000.0,15397.0,17819.0,18239.0,duly,duly,delay,3000.0,1000.0,1500.0,Y
27523,54,Male,HighSchool,married,200000.0,1749.0,3939.0,7856.0,duly,duly,duly,3000.0,4031.0,5.0,N
27524,51,Male,College,married,200000.0,206.0,2522.0,1261.0,delay,duly,duly,2522.0,1261.0,0.0,N
27525,53,Male,HighSchool,married,420000.0,3717.0,-2953.0,-2953.0,duly,duly,duly,5.0,0.0,0.0,Y
27526,54,Male,College,single,130000.0,30184.0,31795.0,31467.0,duly,duly,duly,2419.0,1000.0,0.0,Y
27528,51,Male,College,married,110000.0,54051.0,55126.0,57239.0,duly,duly,duly,1972.0,3000.0,49000.0,N
27529,51,Male,College,married,360000.0,14093.0,10575.0,7675.0,duly,duly,duly,10575.0,7685.0,18610.0,Y
27530,56,Male,College,married,50000.0,48141.0,50783.0,49581.0,delay,delay,delay,3739.0,28.0,1502.0,Y
27531,54,Male,HighSchool,married,70000.0,64527.0,59996.0,57417.0,duly,duly,duly,2519.0,5015.0,4000.0,Y
27532,59,Male,HighSchool,married,420000.0,24389.0,21232.0,24524.0,duly,duly,duly,1733.0,10026.0,1606.0,Y
27533,57,Male,HighSchool,married,50000.0,49543.0,41465.0,24091.0,duly,duly,duly,1500.0,1328.0,1600.0,Y
27534,55,Male,College,married,450000.0,2500.0,0.0,0.0,delay,delay,duly,0.0,0.0,0.0,N
27535,56,Male,College,married,50000.0,38111.0,37934.0,16816.0,duly,duly,duly,2966.0,1000.0,602.0,Y
27536,53,Male,HighSchool,married,20000.0,15507.0,14974.0,14449.0,delay,delay,delay,0.0,0.0,1200.0,N
27537,51,Male,Graduate,married,250000.0,2487.0,2487.0,2487.0,delay,delay,delay,0.0,0.0,0.0,N
27539,57,Male,HighSchool,married,240000.0,224736.0,230814.0,234047.0,duly,duly,duly,9573.0,7893.0,6151.0,Y
27540,52,Male,HighSchool,married,50000.0,47594.0,48611.0,49063.0,duly,duly,duly,2200.0,2343.0,1178.0,N
27541,65,Male,HighSchool,married,180000.0,191309.0,174775.0,174702.0,duly,duly,duly,175100.0,7000.0,5000.0,N
27542,71,Male,Graduate,married,250000.0,173907.0,177484.0,177946.0,duly,duly,duly,6504.0,6243.0,5446.0,Y
27543,52,Male,HighSchool,single,30000.0,25686.0,27449.0,30286.0,duly,duly,duly,2500.0,3600.0,1390.0,Y
27544,55,Male,HighSchool,married,50000.0,40247.0,41382.0,49943.0,duly,duly,duly,1800.0,9331.0,1500.0,N
27545,62,Male,College,married,20000.0,17539.0,18563.0,17982.0,delay,delay,delay,1612.0,0.0,1289.0,Y
27546,52,Male,HighSchool,married,260000.0,187581.0,184144.0,140829.0,duly,duly,duly,7299.0,5375.0,4227.0,N
27547,54,Male,HighSchool,married,130000.0,193.0,2499.0,0.0,duly,duly,duly,2520.0,0.0,0.0,Y
27548,51,Male,College,married,490000.0,-16.0,-16.0,5498.0,delay,duly,duly,0.0,7504.0,0.0,N
27549,52,Male,HighSchool,married,150000.0,142903.0,152574.0,150080.0,delay,delay,delay,13312.0,2305.0,0.0,N
27550,53,Male,HighSchool,married,30000.0,18361.0,20250.0,19637.0,delay,delay,delay,2500.0,0.0,2403.0,N
27551,54,Male,College,single,50000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
27552,53,Male,HighSchool,married,330000.0,141061.0,144526.0,148420.0,duly,duly,duly,3856.0,3926.0,3966.0,Y
27553,52,Male,College,married,330000.0,171004.0,173360.0,175958.0,duly,duly,duly,6199.0,6386.0,6435.0,Y
27554,56,Male,HighSchool,married,140000.0,90462.0,93167.0,94370.0,delay,duly,duly,4212.0,3600.0,3258.0,N
27555,55,Male,College,married,40000.0,-150.0,-540.0,-930.0,delay,duly,duly,0.0,0.0,0.0,N
27556,54,Male,HighSchool,single,360000.0,390.0,390.0,390.0,duly,duly,duly,390.0,390.0,390.0,Y
27557,59,Male,College,single,80000.0,24756.0,29818.0,29060.0,delay,delay,delay,5500.0,13.0,4000.0,N
27558,56,Male,HighSchool,married,730000.0,746814.0,374028.0,351588.0,duly,duly,duly,20500.0,16500.0,3000.0,Y
27559,63,Male,Graduate,married,180000.0,157932.0,156847.0,130572.0,duly,duly,duly,7000.0,5500.0,4218.0,Y
27560,64,Male,HighSchool,married,190000.0,65666.0,67379.0,72878.0,duly,duly,duly,3800.0,7600.0,0.0,Y
27561,57,Male,HighSchool,single,50000.0,390.0,1726.0,390.0,duly,duly,duly,1726.0,390.0,390.0,Y
27562,56,Male,Graduate,married,230000.0,38349.0,39154.0,39921.0,duly,duly,duly,1933.0,1700.0,1600.0,Y
27563,53,Male,HighSchool,married,20000.0,19084.0,19224.0,18545.0,duly,duly,duly,1300.0,1400.0,1300.0,Y
27564,56,Male,College,single,130000.0,121165.0,109805.0,111780.0,duly,duly,duly,4000.0,5000.0,8000.0,Y
27566,57,Male,Graduate,married,360000.0,0.0,0.0,860.0,delay,duly,duly,0.0,860.0,246.0,Y
27567,52,Male,College,married,100000.0,15420.0,16927.0,16432.0,delay,delay,delay,2000.0,0.0,2100.0,Y
27568,55,Male,HighSchool,single,180000.0,193095.0,186835.0,182287.0,duly,duly,duly,6900.0,7100.0,5659.0,Y
27569,53,Male,College,married,210000.0,-197.0,3195.0,1821.0,delay,duly,delay,3392.0,2.0,1683.0,Y
27570,53,Male,College,married,340000.0,342617.0,346067.0,350031.0,duly,duly,duly,12604.0,14000.0,11000.0,N
27571,52,Male,Graduate,married,20000.0,21192.0,19965.0,390.0,duly,duly,duly,1600.0,390.0,390.0,Y
27572,52,Male,College,married,20000.0,990.0,2990.0,790.0,duly,duly,duly,2990.0,790.0,1590.0,Y
27573,54,Male,Graduate,married,500000.0,493251.0,496315.0,480411.0,duly,duly,duly,18725.0,18000.0,17534.0,Y
27574,53,Male,Graduate,married,360000.0,826.0,4741.0,6336.0,duly,duly,duly,4765.0,6395.0,941.0,Y
27575,54,Male,HighSchool,married,50000.0,47722.0,47080.0,48813.0,duly,duly,duly,2100.0,3000.0,2000.0,Y
27576,54,Male,College,married,530000.0,-30.0,-420.0,390.0,duly,duly,duly,0.0,1200.0,390.0,Y
27577,59,Male,Graduate,married,260000.0,1929.0,-627.0,4134.0,duly,duly,duly,627.0,7388.0,792.0,Y
27578,50,Male,HighSchool,married,40000.0,35879.0,34625.0,36757.0,delay,delay,duly,0.0,3078.0,21650.0,N
27579,60,Male,College,single,30000.0,23575.0,24582.0,25711.0,duly,duly,duly,1398.0,1527.0,1430.0,Y
27580,55,Male,Graduate,married,240000.0,99259.0,96819.0,94429.0,delay,delay,delay,0.0,0.0,3500.0,N
27581,55,Male,Graduate,single,320000.0,200545.0,205973.0,211323.0,delay,delay,delay,9600.0,9500.0,0.0,N
27583,58,Male,College,married,200000.0,1877.0,1830.0,200.0,duly,delay,delay,151.0,200.0,0.0,Y
27584,51,Male,Graduate,married,360000.0,2782.0,5608.0,923.0,duly,duly,duly,5636.0,927.0,12950.0,Y
27585,51,Male,College,single,110000.0,25707.0,26740.0,27871.0,duly,duly,duly,1400.0,1500.0,1400.0,N
27586,52,Male,HighSchool,married,80000.0,77185.0,80311.0,81558.0,delay,delay,delay,5000.0,3100.0,0.0,N
27587,52,Male,Graduate,married,200000.0,-768.0,-768.0,-768.0,delay,duly,duly,0.0,0.0,0.0,Y
27588,56,Male,HighSchool,married,100000.0,390.0,390.0,0.0,duly,duly,duly,390.0,0.0,780.0,N
27589,53,Male,HighSchool,single,160000.0,791.0,9164.0,4791.0,duly,duly,duly,9173.0,4805.0,3008.0,Y
27590,55,Male,Graduate,married,140000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
27591,55,Male,College,married,300000.0,69994.0,71388.0,72886.0,duly,duly,duly,2552.0,2645.0,2696.0,Y
27592,59,Male,HighSchool,married,50000.0,48504.0,46768.0,47976.0,delay,delay,duly,0.0,2100.0,2000.0,Y
27593,29,Famale,College,married,50000.0,49895.0,48434.0,47827.0,duly,duly,duly,1867.0,1521.0,1419.0,N
27594,29,Famale,Graduate,married,50000.0,50737.0,50486.0,50035.0,duly,duly,duly,1818.0,2200.0,1192.0,Y
27595,34,Famale,College,married,50000.0,11340.0,11367.0,10982.0,duly,duly,duly,3200.0,3000.0,1000.0,Y
27596,38,Famale,College,married,50000.0,51400.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,N
27597,29,Famale,Graduate,single,210000.0,2783.0,1080.0,2855.0,duly,duly,duly,1088.0,2855.0,20787.0,Y
27598,26,Famale,Graduate,single,150000.0,24242.0,20263.0,21332.0,duly,duly,duly,1700.0,1700.0,1700.0,Y
27599,29,Famale,College,married,190000.0,0.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
27600,26,Famale,Graduate,single,80000.0,37097.0,38174.0,40550.0,delay,duly,duly,2000.0,3000.0,2000.0,N
27601,28,Famale,Graduate,single,100000.0,4864.0,9089.0,13534.0,duly,duly,duly,5800.0,6000.0,4375.0,Y
27602,27,Famale,College,single,20000.0,18854.0,19116.0,15030.0,duly,duly,duly,1292.0,1509.0,1522.0,Y
27603,29,Famale,Graduate,single,400000.0,7622.0,38849.0,13586.0,duly,duly,duly,39097.0,13653.0,19617.0,Y
27604,28,Famale,College,single,100000.0,50697.0,51813.0,53416.0,duly,duly,duly,1959.0,2545.0,1513.0,Y
27605,22,Famale,College,single,30000.0,30028.0,30566.0,30560.0,duly,duly,delay,2634.0,1000.0,1377.0,Y
27606,26,Famale,College,married,150000.0,81638.0,70605.0,70647.0,duly,duly,duly,2481.0,4263.0,8900.0,Y
27607,24,Famale,College,married,60000.0,62786.0,61764.0,62254.0,duly,duly,duly,2212.0,3100.0,2000.0,N
27608,26,Famale,HighSchool,single,140000.0,93384.0,93443.0,57219.0,duly,duly,duly,3514.0,3000.0,2000.0,Y
27609,25,Famale,Graduate,single,80000.0,53685.0,15291.0,20694.0,duly,duly,duly,3291.0,5694.0,5435.0,Y
27610,26,Famale,College,single,200000.0,153900.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
27611,28,Famale,Graduate,single,410000.0,5184.0,3449.0,2300.0,duly,duly,duly,3476.0,2300.0,0.0,Y
27612,26,Famale,College,married,50000.0,43800.0,44335.0,44626.0,duly,duly,duly,2043.0,2126.0,2104.0,Y
27613,25,Famale,College,single,50000.0,33995.0,34937.0,34394.0,delay,delay,delay,1800.0,300.0,3000.0,N
27614,26,Famale,College,single,100000.0,6056.0,5810.0,6860.0,delay,delay,duly,0.0,1150.0,1600.0,N
27615,24,Famale,College,single,190000.0,15740.0,106602.0,100177.0,duly,duly,duly,106602.0,3700.0,3800.0,Y
27616,27,Famale,College,single,120000.0,120649.0,123203.0,119820.0,delay,delay,delay,6000.0,0.0,8500.0,N
27617,22,Famale,Graduate,single,20000.0,16917.0,17904.0,20030.0,duly,duly,duly,3500.0,2450.0,2000.0,Y
27618,22,Famale,College,single,30000.0,16549.0,17085.0,17003.0,delay,delay,duly,1500.0,1396.0,2000.0,Y
27619,22,Famale,HighSchool,single,20000.0,16381.0,13837.0,14907.0,delay,delay,duly,0.0,1600.0,1500.0,N
27620,22,Famale,College,single,20000.0,15247.0,16561.0,17280.0,duly,duly,duly,1575.0,1294.0,1596.0,N
27621,22,Famale,College,single,80000.0,1742.0,2524.0,5097.0,duly,duly,duly,1200.0,3000.0,1500.0,Y
27622,23,Famale,College,single,80000.0,78379.0,78589.0,77461.0,duly,duly,duly,3015.0,2810.0,2000.0,Y
27623,23,Famale,Graduate,single,50000.0,3430.0,2478.0,2299.0,duly,duly,duly,2548.0,2321.0,4800.0,Y
27624,23,Famale,Graduate,single,80000.0,84052.0,84787.0,77572.0,delay,delay,delay,7100.0,0.0,3500.0,N
27625,23,Famale,Graduate,single,50000.0,49593.0,49918.0,51402.0,duly,duly,duly,2200.0,2600.0,2500.0,Y
27626,24,Famale,College,single,50000.0,594.0,0.0,0.0,duly,duly,duly,0.0,0.0,51400.0,Y
27627,24,Famale,College,single,80000.0,386.0,1392.0,18634.0,duly,duly,duly,1396.0,18754.0,5449.0,Y
27628,24,Famale,College,married,20000.0,19242.0,21821.0,21197.0,delay,delay,delay,3200.0,0.0,0.0,N
27629,24,Famale,HighSchool,single,70000.0,8391.0,10242.0,11026.0,duly,duly,duly,2000.0,1000.0,2342.0,Y
27630,23,Famale,College,single,130000.0,8690.0,9500.0,0.0,duly,duly,duly,1000.0,0.0,0.0,Y
27631,21,Famale,College,single,10000.0,6795.0,10398.0,10094.0,delay,delay,delay,3905.0,0.0,0.0,N
27632,23,Famale,College,married,50000.0,54866.0,51520.0,41711.0,delay,delay,duly,1000.0,1860.0,1600.0,N
27633,23,Famale,Graduate,single,50000.0,9978.0,12493.0,10447.0,duly,duly,delay,3000.0,0.0,2020.0,Y
27634,22,Famale,College,single,20000.0,15090.0,15199.0,17111.0,duly,duly,duly,1500.0,3000.0,2000.0,Y
27635,22,Famale,Graduate,single,80000.0,1807.0,133.0,5395.0,duly,duly,duly,133.0,5395.0,1182.0,Y
27636,23,Famale,College,married,70000.0,69951.0,70722.0,70815.0,duly,duly,duly,3200.0,3202.0,2989.0,N
27637,22,Famale,College,single,10000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,Y
27638,23,Famale,College,single,120000.0,39517.0,42543.0,41583.0,duly,duly,delay,4000.0,0.0,2000.0,Y
27639,23,Famale,College,single,20000.0,15071.0,16082.0,17952.0,duly,duly,duly,1266.0,2136.0,1000.0,Y
27640,23,Famale,College,single,50000.0,865.0,1893.0,3991.0,duly,duly,duly,1202.0,2300.0,0.0,Y
27641,24,Famale,Graduate,single,20000.0,14273.0,13327.0,11789.0,duly,duly,duly,1183.0,2000.0,1200.0,Y
27642,23,Famale,College,single,40000.0,39402.0,39321.0,38246.0,duly,duly,duly,2000.0,2000.0,2000.0,Y
27643,23,Famale,Graduate,single,80000.0,78366.0,67801.0,68034.0,duly,duly,duly,2540.0,2442.0,1810.0,Y
27644,24,Famale,College,single,20000.0,4697.0,3800.0,5989.0,delay,delay,delay,0.0,2266.0,38.0,N
27645,24,Famale,College,married,130000.0,66072.0,68223.0,70638.0,duly,duly,duly,3000.0,3001.0,3000.0,Y
27646,24,Famale,College,married,100000.0,53309.0,7500.0,15477.0,duly,duly,duly,7500.0,10035.0,23500.0,Y
27647,24,Famale,College,single,120000.0,93338.0,91207.0,89890.0,duly,duly,duly,3261.0,4793.0,3013.0,Y
27648,24,Famale,HighSchool,single,50000.0,48658.0,46749.0,42190.0,duly,duly,duly,1900.0,1613.0,1504.0,Y
27649,24,Famale,College,single,190000.0,183821.0,186084.0,184426.0,duly,duly,duly,9000.0,6621.0,2083.0,Y
27650,25,Famale,Graduate,single,50000.0,20916.0,14500.0,0.0,duly,duly,duly,5000.0,0.0,790.0,Y
27651,54,Famale,HighSchool,married,20000.0,14381.0,16174.0,18210.0,delay,duly,duly,2350.0,2300.0,1721.0,Y
27652,23,Famale,Graduate,single,50000.0,-697.0,11361.0,0.0,delay,duly,duly,12058.0,0.0,0.0,Y
27653,23,Famale,Graduate,single,50000.0,15252.0,16885.0,18500.0,duly,duly,duly,2200.0,2200.0,1000.0,Y
27654,22,Famale,College,single,80000.0,53023.0,76708.0,39701.0,delay,delay,duly,0.0,3320.0,1980.0,N
27655,22,Famale,HighSchool,single,10000.0,7720.0,10063.0,9272.0,delay,duly,duly,2500.0,1000.0,0.0,N
27656,22,Famale,College,single,50000.0,18293.0,19301.0,20338.0,duly,duly,duly,1315.0,1352.0,2500.0,Y
27657,22,Famale,College,single,50000.0,50635.0,49488.0,48099.0,duly,duly,duly,1760.0,1888.0,3464.0,N
27658,23,Famale,College,single,50000.0,49441.0,45880.0,42621.0,delay,duly,duly,1998.0,2198.0,1300.0,Y
27659,22,Famale,College,single,20000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,Y
27660,27,Famale,Graduate,single,60000.0,19341.0,19625.0,20347.0,delay,delay,duly,900.0,1342.0,1664.0,N
27661,23,Famale,College,single,50000.0,9101.0,10446.0,12595.0,duly,duly,duly,1502.0,2651.0,500.0,Y
27662,23,Famale,College,single,50000.0,47559.0,48549.0,50076.0,duly,duly,duly,1784.0,2701.0,2220.0,N
27663,21,Famale,College,single,20000.0,390.0,780.0,780.0,duly,duly,delay,780.0,0.0,0.0,Y
27664,23,Famale,College,single,20000.0,14418.0,18829.0,18248.0,duly,duly,delay,5000.0,0.0,0.0,N
27665,23,Famale,HighSchool,married,80000.0,22852.0,25371.0,26111.0,delay,delay,delay,3200.0,1440.0,0.0,N
27666,24,Famale,HighSchool,single,50000.0,10901.0,16877.0,9673.0,duly,duly,duly,22514.0,4000.0,8.0,N
27667,24,Famale,College,single,120000.0,27491.0,20707.0,-1843.0,duly,duly,duly,3000.0,1843.0,46884.0,Y
27668,24,Famale,Graduate,single,50000.0,43219.0,35137.0,25862.0,duly,duly,duly,2400.0,1900.0,2400.0,Y
27669,24,Famale,Graduate,single,110000.0,115527.0,109871.0,110565.0,delay,delay,duly,0.0,4000.0,7000.0,N
27670,24,Famale,College,single,30000.0,26690.0,27954.0,27226.0,delay,delay,delay,2000.0,0.0,2000.0,Y
27671,23,Famale,College,single,110000.0,1587.0,2399.0,0.0,delay,duly,duly,1000.0,0.0,980.0,N
27672,23,Famale,College,single,20000.0,15675.0,17462.0,16895.0,duly,duly,delay,4492.0,0.0,1000.0,Y
27673,23,Famale,College,single,50000.0,47654.0,48529.0,44669.0,duly,duly,duly,2000.0,1743.0,1758.0,Y
27674,24,Famale,Graduate,single,50000.0,48483.0,52167.0,51052.0,duly,duly,delay,4500.0,0.0,2000.0,N
27675,24,Famale,College,single,50000.0,43638.0,42146.0,30026.0,duly,duly,duly,2200.0,1700.0,2000.0,Y
27676,22,Famale,College,single,20000.0,20549.0,21301.0,22251.0,delay,duly,duly,1400.0,1300.0,1284.0,Y
27677,36,Famale,College,married,200000.0,184697.0,186660.0,77221.0,duly,duly,duly,8001.0,5000.0,35000.0,Y
27678,24,Famale,Graduate,single,30000.0,1991.0,2621.0,4211.0,duly,duly,duly,2000.0,2000.0,1000.0,Y
27679,23,Famale,HighSchool,married,130000.0,109592.0,113508.0,115633.0,duly,duly,duly,5733.0,5659.0,4680.0,Y
27680,24,Famale,College,single,20000.0,4261.0,7830.0,17213.0,duly,duly,duly,7830.0,17221.0,1203.0,Y
27681,23,Famale,Graduate,single,20000.0,19364.0,19082.0,19286.0,duly,duly,duly,1358.0,1321.0,1400.0,Y
27682,23,Famale,College,married,60000.0,59408.0,58844.0,43427.0,duly,duly,duly,2230.0,2000.0,4300.0,Y
27683,24,Famale,Graduate,single,30000.0,27660.0,28780.0,780.0,duly,duly,delay,2000.0,0.0,0.0,Y
27684,22,Famale,College,single,30000.0,27987.0,25690.0,27032.0,delay,duly,duly,1420.0,1762.0,1800.0,N
27685,24,Famale,College,single,120000.0,55829.0,53799.0,53021.0,duly,duly,duly,2000.0,2600.0,4241.0,Y
27686,24,Famale,College,single,30000.0,20367.0,21882.0,22929.0,duly,duly,duly,2000.0,1696.0,3200.0,Y
27687,24,Famale,Graduate,single,30000.0,26094.0,27095.0,28158.0,duly,duly,duly,1440.0,1503.0,1730.0,Y
27688,24,Famale,College,married,60000.0,23851.0,24404.0,21849.0,duly,duly,duly,1700.0,2000.0,1200.0,N
27689,25,Famale,College,single,50000.0,45688.0,47122.0,48888.0,duly,duly,duly,2500.0,3000.0,2000.0,N
27690,25,Famale,College,single,30000.0,8935.0,9948.0,10971.0,duly,duly,duly,1165.0,1188.0,1199.0,Y
27691,25,Famale,Graduate,single,270000.0,4999.0,5588.0,3366.0,duly,duly,duly,5588.0,3366.0,0.0,Y
27692,25,Famale,Graduate,single,360000.0,160411.0,163079.0,166445.0,duly,duly,duly,6200.0,6200.0,4768.0,Y
27693,26,Famale,HighSchool,single,450000.0,28765.0,24672.0,23095.0,duly,duly,duly,1714.0,2012.0,1107.0,Y
27694,25,Famale,Graduate,single,50000.0,9040.0,3020.0,2262.0,duly,delay,duly,0.0,2262.0,2185.0,Y
27695,25,Famale,HighSchool,single,50000.0,27232.0,26777.0,27129.0,duly,duly,duly,1439.0,1464.0,1401.0,Y
27696,25,Famale,Graduate,single,120000.0,58106.0,53974.0,51786.0,duly,duly,duly,2000.0,3000.0,3000.0,Y
27697,26,Famale,Graduate,single,40000.0,7904.0,7628.0,10270.0,delay,delay,delay,0.0,2775.0,0.0,N
27698,24,Famale,College,married,140000.0,62755.0,64001.0,65341.0,duly,duly,duly,2285.0,2365.0,2413.0,Y
27699,25,Famale,College,married,200000.0,0.0,0.0,1257.0,duly,duly,duly,0.0,1257.0,0.0,Y
27700,25,Famale,College,single,30000.0,415.0,150.0,150.0,duly,duly,duly,150.0,0.0,0.0,Y
27701,25,Famale,College,single,30000.0,15493.0,16427.0,17379.0,duly,duly,duly,1500.0,1279.0,10000.0,Y
27702,25,Famale,Graduate,single,30000.0,29335.0,29869.0,26425.0,delay,delay,delay,4000.0,0.0,4400.0,N
27703,25,Famale,College,married,30000.0,25530.0,26600.0,29765.0,duly,duly,duly,1500.0,3600.0,0.0,Y
27704,25,Famale,Graduate,single,110000.0,2729.0,4382.0,1972.0,delay,delay,delay,4340.0,5.0,1426.0,N
27705,24,Famale,Graduate,single,50000.0,33385.0,35538.0,34686.0,delay,delay,delay,3000.0,0.0,5000.0,Y
27706,24,Famale,College,single,130000.0,135466.0,126091.0,128636.0,duly,duly,duly,4139.0,137549.0,3519.0,Y
27707,25,Famale,College,single,50000.0,47431.0,48306.0,35150.0,duly,duly,duly,2000.0,1542.0,1475.0,N
27708,25,Famale,Graduate,single,150000.0,87822.0,83850.0,56931.0,duly,duly,duly,2575.0,2569.0,45000.0,Y
27709,25,Famale,College,single,30000.0,21020.0,21207.0,21403.0,duly,duly,duly,2000.0,2000.0,1500.0,N
27710,23,Famale,College,single,50000.0,15167.0,16393.0,14195.0,duly,duly,duly,1523.0,1353.0,1017.0,Y
27711,23,Famale,College,married,20000.0,17049.0,16178.0,17218.0,duly,duly,duly,15000.0,1600.0,2000.0,Y
27712,24,Famale,College,single,230000.0,64929.0,65093.0,59349.0,duly,duly,delay,6000.0,0.0,3000.0,Y
27713,25,Famale,Graduate,single,280000.0,985.0,500.0,500.0,duly,duly,duly,505.0,500.0,0.0,Y
27714,24,Famale,College,single,50000.0,5819.0,8044.0,3469.0,duly,duly,duly,2555.0,1200.0,1000.0,Y
27715,23,Famale,College,single,130000.0,44930.0,40688.0,40880.0,duly,duly,duly,6000.0,6000.0,4000.0,Y
27716,25,Famale,Graduate,single,20000.0,0.0,891.0,789.0,delay,duly,duly,891.0,789.0,0.0,Y
27717,26,Famale,HighSchool,married,80000.0,69489.0,70336.0,71755.0,duly,duly,duly,2600.0,2571.0,2500.0,Y
27718,24,Famale,Graduate,single,100000.0,84895.0,71271.0,71053.0,duly,duly,duly,3513.0,3169.0,3002.0,Y
27719,24,Famale,College,single,90000.0,89346.0,89466.0,93755.0,delay,duly,duly,4100.0,8245.0,0.0,N
27720,24,Famale,Graduate,single,20000.0,440.0,4023.0,440.0,duly,duly,duly,4023.0,440.0,440.0,Y
27721,24,Famale,College,married,140000.0,1536.0,696.0,696.0,delay,duly,duly,696.0,696.0,696.0,N
27722,24,Famale,Graduate,single,150000.0,291.0,291.0,291.0,duly,duly,duly,291.0,291.0,291.0,N
27723,24,Famale,Graduate,single,140000.0,778.0,982.0,1206.0,delay,duly,duly,980.0,1000.0,5000.0,Y
27724,24,Famale,College,single,50000.0,23497.0,24197.0,25226.0,delay,duly,duly,1395.0,1424.0,1436.0,Y
27725,24,Famale,HighSchool,single,30000.0,0.0,0.0,1469.0,delay,duly,duly,0.0,1469.0,1008.0,Y
27726,22,Famale,College,single,110000.0,0.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
27727,23,Famale,Graduate,single,80000.0,326.0,-326.0,0.0,duly,duly,duly,0.0,652.0,652.0,Y
27728,23,Famale,College,married,30000.0,21710.0,23021.0,23851.0,duly,duly,duly,1670.0,1500.0,2609.0,N
27729,23,Famale,College,single,90000.0,28120.0,32429.0,0.0,duly,duly,duly,5000.0,0.0,0.0,Y
27730,25,Famale,College,single,80000.0,47836.0,49038.0,53158.0,duly,duly,duly,2000.0,5000.0,2000.0,Y
27731,25,Famale,College,single,30000.0,9095.0,10297.0,9988.0,delay,delay,delay,1500.0,0.0,1892.0,N
27732,24,Famale,Graduate,single,20000.0,19335.0,20094.0,19495.0,duly,duly,duly,1415.0,3600.0,0.0,Y
27733,24,Famale,College,married,30000.0,3740.0,4616.0,5837.0,duly,duly,duly,1100.0,1300.0,1200.0,Y
27734,24,Famale,Graduate,single,80000.0,2254.0,620.0,4220.0,delay,delay,duly,0.0,3600.0,4500.0,Y
27735,23,Famale,College,single,90000.0,88015.0,69701.0,52046.0,duly,duly,duly,5640.0,16021.0,13280.0,Y
27736,25,Famale,College,single,50000.0,46895.0,45929.0,44709.0,duly,duly,duly,2000.0,1740.0,1400.0,Y
27737,22,Famale,Graduate,single,20000.0,13718.0,15033.0,15751.0,delay,duly,duly,1550.0,1268.0,1585.0,N
27738,22,Famale,College,single,10000.0,6488.0,7502.0,8519.0,duly,duly,duly,1282.0,1299.0,1156.0,Y
27739,23,Famale,HighSchool,single,80000.0,66909.0,67465.0,65470.0,duly,duly,duly,2451.0,3017.0,1557.0,Y
27740,25,Famale,College,single,60000.0,75932.0,60693.0,50324.0,duly,duly,duly,3121.0,3000.0,12000.0,N
27741,25,Famale,Graduate,single,50000.0,50051.0,46768.0,48124.0,duly,duly,duly,1754.0,2500.0,1781.0,Y
27742,22,Famale,HighSchool,single,30000.0,30136.0,20741.0,21906.0,duly,duly,duly,1335.0,1500.0,1700.0,Y
27743,23,Famale,College,single,30000.0,34048.0,33053.0,33506.0,delay,delay,delay,0.0,1800.0,9851.0,Y
27744,24,Famale,Graduate,single,10000.0,6632.0,7095.0,7565.0,duly,duly,duly,2000.0,2000.0,2000.0,Y
27745,26,Famale,Graduate,single,50000.0,5052.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
27746,24,Famale,Graduate,single,290000.0,11157.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
27747,24,Famale,Graduate,married,100000.0,10376.0,36404.0,37813.0,duly,duly,duly,26404.0,2000.0,2001.0,Y
27748,26,Famale,HighSchool,married,40000.0,33811.0,34654.0,35597.0,delay,delay,delay,1700.0,1800.0,1500.0,N
27749,26,Famale,College,single,130000.0,130535.0,127155.0,126264.0,delay,duly,duly,6000.0,5200.0,5000.0,N
27750,26,Famale,College,married,100000.0,1962.0,4911.0,5933.0,duly,duly,duly,3000.0,1106.0,1115.0,Y
